dataset,seed,threshold,method,member,attack_score,nearest_ball,ball_size,ball_size_bin,purity,radius,refinement_depth,normalized_distance,dimension,redundant_fraction,label_noise
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6056984994449861,1,29,>20,0.9655172413793104,8.578064907965983,4,1.0606382024410956,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999992585507036,26,1,1-2,1.0,0.0,19,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.4339612669750718,19,26,>20,0.9230769230769231,2.0055759382360074,22,0.8124423181077413,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999988474611065,15,1,1-2,1.0,0.0,15,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5788509857231786,19,26,>20,0.9230769230769231,2.0055759382360074,22,0.7546125946533039,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5204841595420454,7,34,>20,0.9117647058823529,1.991772894442036,25,0.9488034372228958,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6670504350312467,0,95,>20,0.9052631578947369,8.751165166033246,1,1.096668073081818,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7163717297319232,0,95,>20,0.9052631578947369,8.751165166033246,1,0.976391869586079,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6280747053025981,37,50,>20,0.92,8.781214611436976,2,0.9796547617952308,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6100630659881131,7,34,>20,0.9117647058823529,1.991772894442036,25,0.8474611955068753,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.4450726426290608,23,28,>20,0.9285714285714286,2.2178690093743256,21,0.7898350548672389,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.3723196639171717,37,50,>20,0.92,8.781214611436976,2,1.1672126277533097,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.4985123846707188,23,28,>20,0.9285714285714286,2.2178690093743256,21,0.680106637485762,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.1313360552635285,23,28,>20,0.9285714285714286,2.2178690093743256,21,4.119323537153183,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.616547496455797,7,34,>20,0.9117647058823529,1.991772894442036,25,0.7974137478065495,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6059813463277117,37,50,>20,0.92,8.781214611436976,2,0.860800352048822,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7472833065253046,37,50,>20,0.92,8.781214611436976,2,0.8645269108003064,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5071625744617284,0,95,>20,0.9052631578947369,8.751165166033246,1,1.2173475046925113,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6001016108885158,37,50,>20,0.92,8.781214611436976,2,1.1073086589770844,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.36153867829908304,1,29,>20,0.9655172413793104,8.578064907965983,4,1.1137714049535237,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7288703034209201,0,95,>20,0.9052631578947369,8.751165166033246,1,0.8513682204824451,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.4430857896635005,1,29,>20,0.9655172413793104,8.578064907965983,4,1.0500911616041397,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5326370999307625,7,34,>20,0.9117647058823529,1.991772894442036,25,0.8305870367148269,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999999077105021,35,1,1-2,1.0,0.0,6,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5385401995506763,19,26,>20,0.9230769230769231,2.0055759382360074,22,0.8639209224374877,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999994654270652,17,1,1-2,1.0,0.0,18,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.24036266218754263,7,34,>20,0.9117647058823529,1.991772894442036,25,4.050596599948783,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.562125568923502,0,95,>20,0.9052631578947369,8.751165166033246,1,1.2430481515985574,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.552463067054797,37,50,>20,0.92,8.781214611436976,2,0.9839904877280344,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7382769993315095,0,95,>20,0.9052631578947369,8.751165166033246,1,0.8792847554713337,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.406787597120474,0,95,>20,0.9052631578947369,8.751165166033246,1,1.0067159885306023,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5354773980793441,19,26,>20,0.9230769230769231,2.0055759382360074,22,0.9598991272323918,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6009854225167971,0,95,>20,0.9052631578947369,8.751165166033246,1,0.9826369856303223,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999991079140007,31,1,1-2,1.0,0.0,10,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5242029388450352,7,34,>20,0.9117647058823529,1.991772894442036,25,0.8206363272842864,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.35360578964784173,23,28,>20,0.9285714285714286,2.2178690093743256,21,0.8895496985774743,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5814303452486617,0,95,>20,0.9052631578947369,8.751165166033246,1,0.9215108695810482,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.46797627186334056,0,95,>20,0.9052631578947369,8.751165166033246,1,1.0977122260881123,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5202239614472048,7,34,>20,0.9117647058823529,1.991772894442036,25,0.8327709918630369,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5288762312735432,19,26,>20,0.9230769230769231,2.0055759382360074,22,0.7774355424554824,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7864592068815844,37,50,>20,0.92,8.781214611436976,2,0.7561635097630564,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5360359877898285,0,95,>20,0.9052631578947369,8.751165166033246,1,1.0020237855969638,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.436730310974709,37,50,>20,0.92,8.781214611436976,2,1.0411792968285365,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.34112485482519855,23,28,>20,0.9285714285714286,2.2178690093743256,21,0.8626108546031541,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7673104783463897,1,29,>20,0.9655172413793104,8.578064907965983,4,1.0403242902139158,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.51114009912326,19,26,>20,0.9230769230769231,2.0055759382360074,22,0.9862425135686052,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6294467212738073,1,29,>20,0.9655172413793104,8.578064907965983,4,0.9232688438096659,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999996931692379,28,1,1-2,1.0,0.0,15,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6481396546248566,37,50,>20,0.92,8.781214611436976,2,0.9680095441947456,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5031608937403824,0,95,>20,0.9052631578947369,8.751165166033246,1,1.208613142386763,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.14248195623988788,19,26,>20,0.9230769230769231,2.0055759382360074,22,4.056629022418877,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.14994252894790025,19,26,>20,0.9230769230769231,2.0055759382360074,22,4.050303958625462,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5243541746878566,7,34,>20,0.9117647058823529,1.991772894442036,25,0.862553529345096,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.401313098821534,23,28,>20,0.9285714285714286,2.2178690093743256,21,0.9605156954335959,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5146208473622842,19,26,>20,0.9230769230769231,2.0055759382360074,22,0.9055020403115169,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.605096861674993,0,95,>20,0.9052631578947369,8.751165166033246,1,1.0125754454100857,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6409177631172581,0,95,>20,0.9052631578947369,8.751165166033246,1,1.0876791150935288,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5997165503353021,0,95,>20,0.9052631578947369,8.751165166033246,1,0.9640189509001648,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5166900322462026,0,95,>20,0.9052631578947369,8.751165166033246,1,1.0846465137935677,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999993423305864,9,1,1-2,1.0,0.0,24,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999987178261274,5,1,1-2,1.0,0.0,19,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5481445072201974,1,29,>20,0.9655172413793104,8.578064907965983,4,0.9208304014894558,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6873326535245238,37,50,>20,0.92,8.781214611436976,2,1.120982654290124,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7353200191953541,37,50,>20,0.92,8.781214611436976,2,0.8996038665834366,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.4589088646350917,23,28,>20,0.9285714285714286,2.2178690093743256,21,0.8077892952720249,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6143622704093334,7,34,>20,0.9117647058823529,1.991772894442036,25,0.8620098662362458,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5782889287120021,6,4,3-5,1.0,7.643617122736893,20,1.0045152192253033,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6524997833047095,0,95,>20,0.9052631578947369,8.751165166033246,1,0.789633069635868,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999870100573687,18,1,1-2,1.0,0.0,19,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5043933016615809,0,95,>20,0.9052631578947369,8.751165166033246,1,1.014432504070117,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7311535127182038,0,95,>20,0.9052631578947369,8.751165166033246,1,0.8621143256823546,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7237753681096611,37,50,>20,0.92,8.781214611436976,2,0.8536903562119632,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.4660838661061221,23,28,>20,0.9285714285714286,2.2178690093743256,21,0.7105627701485521,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.48130892642796996,0,95,>20,0.9052631578947369,8.751165166033246,1,1.0895393638413122,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6055163160635674,0,95,>20,0.9052631578947369,8.751165166033246,1,0.9980257360854601,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.41831126307410255,23,28,>20,0.9285714285714286,2.2178690093743256,21,0.8508709374626721,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5882796051020729,37,50,>20,0.92,8.781214611436976,2,1.0280203040939793,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.19151092104420647,7,34,>20,0.9117647058823529,1.991772894442036,25,3.9207825737239146,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.48460311789303595,0,95,>20,0.9052631578947369,8.751165166033246,1,1.0194074170420362,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.45676040716543587,37,50,>20,0.92,8.781214611436976,2,1.0599650763617665,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5071137760533118,19,26,>20,0.9230769230769231,2.0055759382360074,22,0.7974785843680123,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.3559904864959695,23,28,>20,0.9285714285714286,2.2178690093743256,21,3.373570742616379,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6326920107690731,0,95,>20,0.9052631578947369,8.751165166033246,1,1.058203122004127,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.34952494495393815,19,26,>20,0.9230769230769231,2.0055759382360074,22,3.8364664478052317,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.48238031391987946,0,95,>20,0.9052631578947369,8.751165166033246,1,1.13257774526023,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.35616728407228515,37,50,>20,0.92,8.781214611436976,2,1.2817328645180548,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5963114502911258,7,34,>20,0.9117647058823529,1.991772894442036,25,0.9142942653470909,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6103811993585584,0,95,>20,0.9052631578947369,8.751165166033246,1,0.9400325533422023,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999995109851769,24,1,1-2,1.0,0.0,21,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7239130816769882,0,95,>20,0.9052631578947369,8.751165166033246,1,0.8763424513583041,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.34540842822775314,19,26,>20,0.9230769230769231,2.0055759382360074,22,1.0070691613121838,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.45833609844602974,37,50,>20,0.92,8.781214611436976,2,1.1668128450923896,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.4987650192096918,0,95,>20,0.9052631578947369,8.751165166033246,1,1.114966855615342,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999998368980207,30,1,1-2,1.0,0.0,11,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6118886438890391,1,29,>20,0.9655172413793104,8.578064907965983,4,1.1496638402342323,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7536930988336712,37,50,>20,0.92,8.781214611436976,2,0.9084615550780893,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.622359073232174,1,29,>20,0.9655172413793104,8.578064907965983,4,0.9151292383949057,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.45652703476340606,0,95,>20,0.9052631578947369,8.751165166033246,1,1.0732131860613594,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5914771883580758,7,34,>20,0.9117647058823529,1.991772894442036,25,0.9273760430878842,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5317728655682991,7,34,>20,0.9117647058823529,1.991772894442036,25,0.8243795523672786,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6472359455863459,1,29,>20,0.9655172413793104,8.578064907965983,4,1.1553197452455781,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5534797254735843,37,50,>20,0.92,8.781214611436976,2,0.9647598022134309,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5720221692686775,19,26,>20,0.9230769230769231,2.0055759382360074,22,0.7723460363453316,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5247628501203875,0,95,>20,0.9052631578947369,8.751165166033246,1,1.112214660841789,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.4401304762184065,23,28,>20,0.9285714285714286,2.2178690093743256,21,0.7857319778240792,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.43478541751887395,1,29,>20,0.9655172413793104,8.578064907965983,4,1.1110511120448971,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999985964346045,27,1,1-2,1.0,0.0,18,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.13401487270246823,19,26,>20,0.9230769230769231,2.0055759382360074,22,4.407096793059415,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.47044931555669794,19,26,>20,0.9230769230769231,2.0055759382360074,22,0.9013023417718644,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7283512590340141,37,50,>20,0.92,8.781214611436976,2,0.8682547634708144,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.12046415480970163,19,26,>20,0.9230769230769231,2.0055759382360074,22,4.468328081575044,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6001113890487597,37,50,>20,0.92,8.781214611436976,2,0.9964807571197801,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6176622029239537,7,34,>20,0.9117647058823529,1.991772894442036,25,0.9350718143126366,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.3534760734858021,23,28,>20,0.9285714285714286,2.2178690093743256,21,0.7563819219043764,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5995599975315404,37,50,>20,0.92,8.781214611436976,2,0.9659005447241089,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6065875186132188,1,29,>20,0.9655172413793104,8.578064907965983,4,0.9577785763235389,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6720831153339883,0,95,>20,0.9052631578947369,8.751165166033246,1,0.8333234155415309,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.3899866817000489,0,95,>20,0.9052631578947369,8.751165166033246,1,1.0606216508537702,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9972149015698611,13,2,1-2,1.0,4.7169715900580895,18,1.0,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.45632669996988545,23,28,>20,0.9285714285714286,2.2178690093743256,21,0.8572653601017387,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.1474427240508355,23,28,>20,0.9285714285714286,2.2178690093743256,21,4.232076323774995,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6285314134027734,0,95,>20,0.9052631578947369,8.751165166033246,1,0.8734292094530611,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5548802503655138,0,95,>20,0.9052631578947369,8.751165166033246,1,0.9702535913176877,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.514415204673721,37,50,>20,0.92,8.781214611436976,2,0.9884103884258698,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.4385515466617157,37,50,>20,0.92,8.781214611436976,2,0.976691702906088,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.4468057781501037,19,26,>20,0.9230769230769231,2.0055759382360074,22,0.919321089722599,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5740894274774943,0,95,>20,0.9052631578947369,8.751165166033246,1,0.9648523388453157,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.7259009462851456,37,50,>20,0.92,8.781214611436976,2,0.8869639397222879,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.14047569150449654,23,28,>20,0.9285714285714286,2.2178690093743256,21,3.9524035439549583,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.6022786706429412,0,95,>20,0.9052631578947369,8.751165166033246,1,0.9520602702464778,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.8303304503860184,0,95,>20,0.9052631578947369,8.751165166033246,1,0.8811813846503683,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.8926760715449183,1,29,>20,0.9655172413793104,8.578064907965983,4,0.8142814372993704,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.4543894228617514,0,95,>20,0.9052631578947369,8.751165166033246,1,1.1401089885915747,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.5455678138451624,7,34,>20,0.9117647058823529,1.991772894442036,25,0.8970182889939937,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,1,0.9999994702880323,12,1,1-2,1.0,0.0,21,,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,0,0.36953269641390335,37,50,>20,0.92,8.781214611436976,2,1.0492701876761643,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,0,0.13050993950196657,23,28,>20,0.9285714285714286,2.2178690093743256,21,4.134002389212515,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,0,0.4661992370087819,0,95,>20,0.9052631578947369,8.751165166033246,1,1.0319056772538961,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,0,0.4973599276367848,0,95,>20,0.9052631578947369,8.751165166033246,1,1.0560447571708163,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,0,0.8456799585405191,1,29,>20,0.9655172413793104,8.578064907965983,4,0.817807968014802,60,0.0,0.05
confirm_d60_redundant0_noise0.05,2,0.9,granular_ball,0,0.40485967228496017,37,50,>20,0.92,8.781214611436976,2,1.2883690756425172,60,0.0,0.05
